id,title,description,category,brand,price,text
16740561," ""411095-001 DL145 G2 Opt 2.6GHz 1MB 2GB 80-GB"", ""Null"" 80-GB Wholesale 411095-001 Price 411095-001""","""Description:Proliant DL145R 1x AMD Dual-Core Opteron Model 285 2.6GHz 1MB L2 Cache per Core  2GB Advanced ECC PC3200 DDR SDRAM  includes 1 x 80GB Serial ATA (SATA) Hard Drive  NVIDIA GeForce2 GPU w/ 16MB DDR  Gigabit Ethernet  Rackmount-1UPart Number(s)Option Part# 411095-001"" ",Computers_and_Accessories,"""HP Enterprise""",," ""411095-001 DL145 G2 Opt 2.6GHz 1MB 2GB 80-GB"", ""Null"" 80-GB Wholesale 411095-001 Price 411095-001"" ""Description:Proliant DL145R 1x AMD Dual-Core Opteron Model 285 2.6GHz 1MB L2 Cache per Core  2GB Advanced ECC PC3200 DDR SDRAM  includes 1 x 80GB Serial ATA (SATA) Hard Drive  NVIDIA GeForce2 GPU w/ 16MB DDR  Gigabit Ethernet  Rackmount-1UPart Number(s)Option Part# 411095-001"" "
9541306," ""Samsung M390S0823DT1-C75 ASI 64MB 168p PC133 CL3 9c 8x8 1Rx8 3.3v SDRAM ECC RDIMM"""," ""M390S0823DT1-C75 ASI 64MB 168p PC133 CL3 9c 8x8 1Rx8 3.3v SDRAM ECC RDIMM""",Computers_and_Accessories,"""Samsung""","""USD"", ""14.98"""," ""Samsung M390S0823DT1-C75 ASI 64MB 168p PC133 CL3 9c 8x8 1Rx8 3.3v SDRAM ECC RDIMM""  ""M390S0823DT1-C75 ASI 64MB 168p PC133 CL3 9c 8x8 1Rx8 3.3v SDRAM ECC RDIMM"""
15913478," ""Apple iMac 21.5-inch 3.1GHz Quad-core i7 (Late 2012) MD094LL/A"" ""iMac 21.5"" | macofalltrades""","""
Apple Part Number: MD094LL/A

Hardware Configuration

	21.5-inch LED-backlit glossy widescreen TFT LCD display with IPS, 1920x1080 resolution
	3.1GHz quad-core Intel Core i7 processor with Turbo Boost up to 3.9GHz
	16.0GB PC3-12800 (1600MHz) DDR3 SO-DIMM on-board memory
	1.0TB Fusion Drive
	NVIDIA GeForce GT 650M graphics with 512MB GDDR5 memory
	AirPort Extreme wireless card (802.11n)
	Bluetooth 4.0
	Built-in FaceTime HD camera
	2- Thunderbolt ports
	4- USB 3.0 ports
	1- Ethernet port
	1- Secure Digital (SDXC) slotPower Cable Included
"" ",Computers_and_Accessories,"""Null""",," ""Apple iMac 21.5-inch 3.1GHz Quad-core i7 (Late 2012) MD094LL/A"" ""iMac 21.5"" | macofalltrades"" ""
Apple Part Number: MD094LL/A

Hardware Configuration

	21.5-inch LED-backlit glossy widescreen TFT LCD display with IPS, 1920x1080 resolution
	3.1GHz quad-core Intel Core i7 processor with Turbo Boost up to 3.9GHz
	16.0GB PC3-12800 (1600MHz) DDR3 SO-DIMM on-board memory
	1.0TB Fusion Drive
	NVIDIA GeForce GT 650M graphics with 512MB GDDR5 memory
	AirPort Extreme wireless card (802.11n)
	Bluetooth 4.0
	Built-in FaceTime HD camera
	2- Thunderbolt ports
	4- USB 3.0 ports
	1- Ethernet port
	1- Secure Digital (SDXC) slotPower Cable Included
"" "
16890309," ""340769-001 HP StorageWorks Internal DLT SCSI"", ""Null"" SCSI Wholesale 340769-001 Price 340769-001""","""Description:StorageWorks 20/40GB Internal DLT SCSI Tape DrivePart Number(s)Option Part# 340769-001"" ",Computers_and_Accessories,"""HP Enterprise""",," ""340769-001 HP StorageWorks Internal DLT SCSI"", ""Null"" SCSI Wholesale 340769-001 Price 340769-001"" ""Description:StorageWorks 20/40GB Internal DLT SCSI Tape DrivePart Number(s)Option Part# 340769-001"" "
6759508," ""Apple - 21.5"" iMac® Intel Core i5 8GB Memory 1TB Hard Drive Silver""@en-US","""iMac features a gorgeous widescreen display, powerful Intel® processors, superfast graphics, and more. All in a stunningly thin enclosure that's only 5 mm thin at its edge.""@en-US ",Computers_and_Accessories,,," ""Apple - 21.5"" iMac® Intel Core i5 8GB Memory 1TB Hard Drive Silver""@en-US ""iMac features a gorgeous widescreen display, powerful Intel® processors, superfast graphics, and more. All in a stunningly thin enclosure that's only 5 mm thin at its edge.""@en-US "
12904252," ""Asus 2Gb nVidia GeForce GT 730 Silent PCI-e VGA Card"" Card | GT730-SL-2GD3-BRK""","""Asus 2Gb nVidia GeForce GT 730 Silent PCI-e VGA Card"" ",Computers_and_Accessories,"""Asus""",," ""Asus 2Gb nVidia GeForce GT 730 Silent PCI-e VGA Card"" Card | GT730-SL-2GD3-BRK"" ""Asus 2Gb nVidia GeForce GT 730 Silent PCI-e VGA Card"" "
13737993," ""Intel - Core i3-6300 3.8GHz Dual-Core Processor"" Processor (BX80662I36300) PCPartPicker""",,Computers_and_Accessories,"""Intel""",," ""Intel - Core i3-6300 3.8GHz Dual-Core Processor"" Processor (BX80662I36300) PCPartPicker"" "
15939967," ""HP Power Bank para ordenadores portátiles""@es EliteBook 850 G3 i5-6200u 8GB 256GB SSD 15.6 W10Pro - Black Frid... ""@es","""5 V 19 V 18000 mAh 143 mm 66,2 mm ""@es ",Computers_and_Accessories,,," ""HP Power Bank para ordenadores portátiles""@es EliteBook 850 G3 i5-6200u 8GB 256GB SSD 15.6 W10Pro - Black Frid... ""@es ""5 V 19 V 18000 mAh 143 mm 66,2 mm ""@es "
4629011," ""HP ZBook Studio G3 i7-6700HQ 8GB 256GB SSD M1000 4GB 15.6 FHD W7Pro""@es ProBook 450 G4 i7-7500U 1TB W10Pro - Black Friday 2017 ""@es","""
Windows 7 Professional 64
Procesador Intel® Core™ i7-6700HQ
15,6"" LED FHD UWVA IPS antirreflectante (1920 x 1080)
Memoria 8 GB DDR4
Disco duro HP Z de 256 GB SSD
Gráficos NVIDIA® Quadro® M1000M (GDDR5 dedicado de 4 GB)
Combo de Intel® Dual Band Wireless-AC 8260 802.11 a/b/g/n/ac (2x2) no vPro Wi-Fi y Bluetooth® 4.0
""@es ",Computers_and_Accessories,,," ""HP ZBook Studio G3 i7-6700HQ 8GB 256GB SSD M1000 4GB 15.6 FHD W7Pro""@es ProBook 450 G4 i7-7500U 1TB W10Pro - Black Friday 2017 ""@es ""
Windows 7 Professional 64
Procesador Intel® Core™ i7-6700HQ
15,6"" LED FHD UWVA IPS antirreflectante (1920 x 1080)
Memoria 8 GB DDR4
Disco duro HP Z de 256 GB SSD
Gráficos NVIDIA® Quadro® M1000M (GDDR5 dedicado de 4 GB)
Combo de Intel® Dual Band Wireless-AC 8260 802.11 a/b/g/n/ac (2x2) no vPro Wi-Fi y Bluetooth® 4.0
""@es "
17548882," ""310590-001 ML370T G3 Xeon 3.06GHz 512k"", ""Null"" Price 310590-001"" 512k Wholesale 310590-001","""Description:
 Proliant ML370T G3 Xeon3.06/512k-533fsb 1GB   Manufacturer Part# 310590-001 
 "" ",Computers_and_Accessories,"""HP Enterprise""",," ""310590-001 ML370T G3 Xeon 3.06GHz 512k"", ""Null"" Price 310590-001"" 512k Wholesale 310590-001 ""Description:
 Proliant ML370T G3 Xeon3.06/512k-533fsb 1GB   Manufacturer Part# 310590-001 
 "" "
16546885," ""Lenovo ThinkServer RD350 - rack-mountable Xeon E5-2620V4 2.1 GHz 16 GB "" Lenovo 70QK000XUX x86 Based Servers CDW.com","""Balanced performance means the Lenovo ThinkServer RD350 is loaded with the features you need and nothing you don't - all in a slim, 1U design. Advanced processor gives you outstanding performance for your workloads. With high-reliability features such as embedded RAID and hot-swap and redundant power, you get peace of mind that your data is safe and your system is available. This enterprise-class server has just the right amount of computing power for your infrastructure, collaboration and line-of-business applications."" ",Computers_and_Accessories,,"""$"", ""2,114.99"""," ""Lenovo ThinkServer RD350 - rack-mountable Xeon E5-2620V4 2.1 GHz 16 GB "" Lenovo 70QK000XUX x86 Based Servers CDW.com ""Balanced performance means the Lenovo ThinkServer RD350 is loaded with the features you need and nothing you don't - all in a slim, 1U design. Advanced processor gives you outstanding performance for your workloads. With high-reliability features such as embedded RAID and hot-swap and redundant power, you get peace of mind that your data is safe and your system is available. This enterprise-class server has just the right amount of computing power for your infrastructure, collaboration and line-of-business applications."" "
16604454," ""470065-235 DL320 G6 Xeon E5504 2.0GHz"", ""Null"" Price 470065-235"" 2.0GHz Wholesale 470065-235","""Description:Proliant DL320 G6 rack-mountable - 1U - 1 x Xeon E5504 2GHz - RAM 3GB - SATA - Hot-Swap 3.5-inch - ATI ES1000Part Number(s)HP Part# 470065-235"" ",Computers_and_Accessories,"""HP Enterprise""",," ""470065-235 DL320 G6 Xeon E5504 2.0GHz"", ""Null"" Price 470065-235"" 2.0GHz Wholesale 470065-235 ""Description:Proliant DL320 G6 rack-mountable - 1U - 1 x Xeon E5504 2GHz - RAM 3GB - SATA - Hot-Swap 3.5-inch - ATI ES1000Part Number(s)HP Part# 470065-235"" "
3850549," ""Kingston Technology 64GB SDXC Ultimate UHS-I Card"" ""Comprar Tarjeta Memoria Kingston Card - PowerPlanetOnline""",,Computers_and_Accessories,"""KINGSTON""",," ""Kingston Technology 64GB SDXC Ultimate UHS-I Card"" ""Comprar Tarjeta Memoria Kingston Card - PowerPlanetOnline"" "
12696101," ""WD Purple WD10PURX - Surveillance hard drive 1TB"" "" WD 1TB Internal Desktop Hard Drives CDWG.com","""WD Purple Surveillance Storage offers exclusive AllFrame technology to bring you premium reliability and peace-of-mind when installing your home or small to medium business security system. WD Purple's exclusive firmware upgrades work with ATA streaming to reduce error pixilation and video interruptions that occur when desktop hard drives are incorrectly used as storage in security systems. WD Purple Surveillance Storage is built for 24/7, always-on, high-definition surveillance security systems that use up to eight hard drives and up to 32 cameras.You wouldn't use a bicycle to transport cargo across the country because it's not the right tool for the job. You also shouldn't use a desktop hard drive in your surveillance security system because it wasn't designed for that application. WD Purple surveillance-class storage has been tested to be compatible in a wide-range of security systems. These drives are designed to replace standard desktop drives that were not designed for the harsh 24/7 always-on, high-definition surveillance environment. Desktop drives are built to run for only short intervals and are not engineered to withstand high-temperature fluctuations and equipment vibrations found in a typical surveillance application."" ",Computers_and_Accessories,,," ""WD Purple WD10PURX - Surveillance hard drive 1TB"" "" WD 1TB Internal Desktop Hard Drives CDWG.com ""WD Purple Surveillance Storage offers exclusive AllFrame technology to bring you premium reliability and peace-of-mind when installing your home or small to medium business security system. WD Purple's exclusive firmware upgrades work with ATA streaming to reduce error pixilation and video interruptions that occur when desktop hard drives are incorrectly used as storage in security systems. WD Purple Surveillance Storage is built for 24/7, always-on, high-definition surveillance security systems that use up to eight hard drives and up to 32 cameras.You wouldn't use a bicycle to transport cargo across the country because it's not the right tool for the job. You also shouldn't use a desktop hard drive in your surveillance security system because it wasn't designed for that application. WD Purple surveillance-class storage has been tested to be compatible in a wide-range of security systems. These drives are designed to replace standard desktop drives that were not designed for the harsh 24/7 always-on, high-definition surveillance environment. Desktop drives are built to run for only short intervals and are not engineered to withstand high-temperature fluctuations and equipment vibrations found in a typical surveillance application."" "
15486408," ""ASUS GeForce GTX 1080 TURBO 8GB GDDR5X Graphics Card ""@en | TURBO-GTX1080-8G Novatech""@en","""1607MHz Core, 1733MHz Boost, 10010MHz 256-bit Memory, 2560 CUDA Cores, DVI-D, HDMI, 3 x DPort, Length 269mm, VR Ready, 3 Year Warranty""@en ",Computers_and_Accessories,"""Asus""@en",," ""ASUS GeForce GTX 1080 TURBO 8GB GDDR5X Graphics Card ""@en | TURBO-GTX1080-8G Novatech""@en ""1607MHz Core, 1733MHz Boost, 10010MHz 256-bit Memory, 2560 CUDA Cores, DVI-D, HDMI, 3 x DPort, Length 269mm, VR Ready, 3 Year Warranty""@en "
1524730," ""Sandisk Extreme microSDHC 64Gb Type 10"" 10 acheter et offres sur Scubastore""","""
		Description Sandisk Extreme microSDHC 64Gb Type 10 
		 
		
			Traduction générée automatiquement
			Voir description originale en anglais
		
		
		
			Capturez et sauvegardez plus de photos en haute définition et des vidéos Full HD2 sur votre smartphone ou tablette Android avec les cartes SanDisk Ultra® microSD UHS-I. Avec des capacités de stockage allant jusquà 128 Go3 vous pouvez prendre plus de photos et de vidéos sans vous soucier de manquer despace.- Capacités allant jusquà 128 Go2  pour enregistrer, transporter et tout garder- Des vitesses de transfert rapides jusquà 80 Mo/s1- Dotée de la classe 10 pour Full HD4- Résistante à leau, aux rayons X, aux températures extrêmes et aux chocs5.- Adaptateur SD™ inclus pour une compatibilité avec les appareils photo numériquesJUSQUÀ 128 Go3 POUR CAPTURER, TRANSPORTER ET TOUT GARDER:- Les appareils mobiles daujourdhui sont dotés de capacités photo et vidéo avancées, de sorte que vous pouvez enregistrer tous les moments passionnants du quotidien. Les cartes SanDisk Ultra microSDHC et microSDXC UHS-I vous permettent de capturer, transporter et garder tous ces moments au bout de vos doigts. Ajoutez un stockage jusquà 128 Go3 pour éliminer le dilemme de choisir entre ce quil faut garder et ce quil faut supprimer.Classe de vitesse 10 pour un enregistrement vidéo HD2:- Cette carte mémoire comporte une vidéo de classe 10 pour un enregistrement haute qualité vous permettant de filmer en Full HD2 sans pertes ni débit saccadé. Et avec jusquà 128 Go3 despace de stockage, les cartes vous permettent de stocker de nombreux fichiers vidéo Full HD avant davoir à transférer les fichiers sur votre ordinateur.Sauvegardez facilement vos médias préférés avec lapplication SanDisk Memory Zone:- Lapplication SanDisk Memory Zone, disponible sur la boutique Google Play™, facilite laffichage, laccès et la sauvegarde de tous vos fichiers provenant de la mémoire de votre téléphone dans un seul endroit pratique.4 Afin de permettre à votre smartphone de fonctionner à une performance optimale, vous pouvez configurer lapplication pour décharger automatiquement les fichiers de la mémoire interne de votre smartphone vers votre carte mémoire.Conception durable:- Les cartes SanDisk Ultra microSD UHS-I sont résistantes à leau, aux chocs, aux rayons X et aux températures extrêmes5 afin de protéger vos souvenirs des aléas du quotidien. Amenez votre téléphone ou votre tablette à la neige, à la piscine ou dans le désert. Votre carte survivra, même si ce nest pas le cas de votre appareil.Ajoutez du stockage aux smartphones et aux tablettes Android:- Les cartes SanDisk Ultra microSD UHS-I sont les compagnons idéaux pour la haute performance des smartphones et des tablettes Android. Le stockage supplémentaire de ces cartes signifie que vous pouvez prendre plus de photos et de vidéos sans vous soucier du manque despace.Adaptateur SD fourni:- Les cartes microSD UHS-I SanDisk Ultra vous permettent de garder tous vos fichiers numériques avec vous sur votre smartphone ou votre tablette. De plus, ladaptateur SD™ vous permet de déplacer facilement des fichiers vers dautres appareils compatibles SD, tels que les appareils photo numériques et les ordinateurs.Specifications:- Capacité: 64 GB- Vitesse de lecture: jusquà 80MB/s- Vitesse vidéo: C10- Facteur de forme: microSDXC
			Si vous êtes avide de , vous trouverez sur scubastore des milliers de références à ne pas manquer! Si vous souhaitez trouver des références de Mémoires flash de qualité, n’hésitez pas à faire un tour dans notre catalogue en ligne qui se fera un plaisir de vous satisfaire. Vous y trouverez votre Sandisk Extreme microSDHC 64Gb Type 10 à prix réduit.
			
				
					
				
				
				 
				
					Cliquez sur le lien suivant pour obtenir plus d´informations concernant:
					Caractéristiques
				
			
			
				
					
				
				
					Cliquez sur le lien suivant pour obtenir plus d´informations concernant:
					Manuel d´instruction
				
			
			
				
					Guide des tailles
				
			
		
	"" ",Camera_and_Photo,"""Sandisk""",," ""Sandisk Extreme microSDHC 64Gb Type 10"" 10 acheter et offres sur Scubastore"" ""
		Description Sandisk Extreme microSDHC 64Gb Type 10 
		 
		
			Traduction générée automatiquement
			Voir description originale en anglais
		
		
		
			Capturez et sauvegardez plus de photos en haute définition et des vidéos Full HD2 sur votre smartphone ou tablette Android avec les cartes SanDisk Ultra® microSD UHS-I. Avec des capacités de stockage allant jusquà 128 Go3 vous pouvez prendre plus de photos et de vidéos sans vous soucier de manquer despace.- Capacités allant jusquà 128 Go2  pour enregistrer, transporter et tout garder- Des vitesses de transfert rapides jusquà 80 Mo/s1- Dotée de la classe 10 pour Full HD4- Résistante à leau, aux rayons X, aux températures extrêmes et aux chocs5.- Adaptateur SD™ inclus pour une compatibilité avec les appareils photo numériquesJUSQUÀ 128 Go3 POUR CAPTURER, TRANSPORTER ET TOUT GARDER:- Les appareils mobiles daujourdhui sont dotés de capacités photo et vidéo avancées, de sorte que vous pouvez enregistrer tous les moments passionnants du quotidien. Les cartes SanDisk Ultra microSDHC et microSDXC UHS-I vous permettent de capturer, transporter et garder tous ces moments au bout de vos doigts. Ajoutez un stockage jusquà 128 Go3 pour éliminer le dilemme de choisir entre ce quil faut garder et ce quil faut supprimer.Classe de vitesse 10 pour un enregistrement vidéo HD2:- Cette carte mémoire comporte une vidéo de classe 10 pour un enregistrement haute qualité vous permettant de filmer en Full HD2 sans pertes ni débit saccadé. Et avec jusquà 128 Go3 despace de stockage, les cartes vous permettent de stocker de nombreux fichiers vidéo Full HD avant davoir à transférer les fichiers sur votre ordinateur.Sauvegardez facilement vos médias préférés avec lapplication SanDisk Memory Zone:- Lapplication SanDisk Memory Zone, disponible sur la boutique Google Play™, facilite laffichage, laccès et la sauvegarde de tous vos fichiers provenant de la mémoire de votre téléphone dans un seul endroit pratique.4 Afin de permettre à votre smartphone de fonctionner à une performance optimale, vous pouvez configurer lapplication pour décharger automatiquement les fichiers de la mémoire interne de votre smartphone vers votre carte mémoire.Conception durable:- Les cartes SanDisk Ultra microSD UHS-I sont résistantes à leau, aux chocs, aux rayons X et aux températures extrêmes5 afin de protéger vos souvenirs des aléas du quotidien. Amenez votre téléphone ou votre tablette à la neige, à la piscine ou dans le désert. Votre carte survivra, même si ce nest pas le cas de votre appareil.Ajoutez du stockage aux smartphones et aux tablettes Android:- Les cartes SanDisk Ultra microSD UHS-I sont les compagnons idéaux pour la haute performance des smartphones et des tablettes Android. Le stockage supplémentaire de ces cartes signifie que vous pouvez prendre plus de photos et de vidéos sans vous soucier du manque despace.Adaptateur SD fourni:- Les cartes microSD UHS-I SanDisk Ultra vous permettent de garder tous vos fichiers numériques avec vous sur votre smartphone ou votre tablette. De plus, ladaptateur SD™ vous permet de déplacer facilement des fichiers vers dautres appareils compatibles SD, tels que les appareils photo numériques et les ordinateurs.Specifications:- Capacité: 64 GB- Vitesse de lecture: jusquà 80MB/s- Vitesse vidéo: C10- Facteur de forme: microSDXC
			Si vous êtes avide de , vous trouverez sur scubastore des milliers de références à ne pas manquer! Si vous souhaitez trouver des références de Mémoires flash de qualité, n’hésitez pas à faire un tour dans notre catalogue en ligne qui se fera un plaisir de vous satisfaire. Vous y trouverez votre Sandisk Extreme microSDHC 64Gb Type 10 à prix réduit.
			
				
					
				
				
				 
				
					Cliquez sur le lien suivant pour obtenir plus d´informations concernant:
					Caractéristiques
				
			
			
				
					
				
				
					Cliquez sur le lien suivant pour obtenir plus d´informations concernant:
					Manuel d´instruction
				
			
			
				
					Guide des tailles
				
			
		
	"" "
16058658," ""Gigabyte Radeon RX VEGA 56 8G - Prijzen ""@NL Tweakers""@NL",,Computers_and_Accessories,,," ""Gigabyte Radeon RX VEGA 56 8G - Prijzen ""@NL Tweakers""@NL "
10071189," ""HP LaserJet Enterprise 700 Color MPF M775z+""@nl M775z+ - HP Store Netherlands""@nl",""" Produceer grote volumes professionele kleurenprints op papierformaten tot A3 met een invoercapaciteit tot 4350 vel2. Bekijk en bewerk scanjobs. Beheer printpolicy's centraal. Bescherm gevoelige bedrijfsinformatie. Printen, kopiëren, scannen, faxen, digital sending, direct toegankelijke USB, offset- en nietfunctie;  Lade 1: A3; A4; A4-R; A5; A6; RA3; SRA3; RA4; SRA4; B4 (JIS); B5 (JIS); B6 (JIS); 10 x 15 cm; Briefkaart (JIS); DPostcard (JIS); enveloppen (B5, C5, C6, DL); Lade 2: A3; A4; A4-R; A5; RA4; SRA4; B4 (JIS); B5 (JIS); DPostcard (JIS); Lade 3, 4:  A4;  1 Hi-Speed USB 2.0-host; 1 Hi-Speed USB 2.0-apparaat; 1 Gigabit Ethernet 10/100/1000T netwerk; 1 foreign interface harness (FIH); 1 Hardware-integratiepocket (HIP); 2 interne USB 2.0-host; 1 faxpoort;  120.000 pagina's;  Eén jaar garantie met onsite service op de volgende werkdag. Garantie- en supportopties variëren per product, land en lokale wettelijke vereisten. Kijk op http://www.hp.com/support voor informatie over toonaangevende HP service- en supportopties in uw regio.; ""@nl ",Computers_and_Accessories,,," ""HP LaserJet Enterprise 700 Color MPF M775z+""@nl M775z+ - HP Store Netherlands""@nl "" Produceer grote volumes professionele kleurenprints op papierformaten tot A3 met een invoercapaciteit tot 4350 vel2. Bekijk en bewerk scanjobs. Beheer printpolicy's centraal. Bescherm gevoelige bedrijfsinformatie. Printen, kopiëren, scannen, faxen, digital sending, direct toegankelijke USB, offset- en nietfunctie;  Lade 1: A3; A4; A4-R; A5; A6; RA3; SRA3; RA4; SRA4; B4 (JIS); B5 (JIS); B6 (JIS); 10 x 15 cm; Briefkaart (JIS); DPostcard (JIS); enveloppen (B5, C5, C6, DL); Lade 2: A3; A4; A4-R; A5; RA4; SRA4; B4 (JIS); B5 (JIS); DPostcard (JIS); Lade 3, 4:  A4;  1 Hi-Speed USB 2.0-host; 1 Hi-Speed USB 2.0-apparaat; 1 Gigabit Ethernet 10/100/1000T netwerk; 1 foreign interface harness (FIH); 1 Hardware-integratiepocket (HIP); 2 interne USB 2.0-host; 1 faxpoort;  120.000 pagina's;  Eén jaar garantie met onsite service op de volgende werkdag. Garantie- en supportopties variëren per product, land en lokale wettelijke vereisten. Kijk op http://www.hp.com/support voor informatie over toonaangevende HP service- en supportopties in uw regio.; ""@nl "
